Time (s),Temperature (K),Rate (s-1),Extent
5.251125112511250563e+02,3.805187518751874904e+02,1.634186393421223262e-03,1.407769540358455862e-01
5.252925292529253056e+02,3.805487548754875320e+02,1.637275017897818529e-03,1.410711370049584357e-01
5.254725472547254412e+02,3.805787578757875735e+02,1.640368695967837085e-03,1.413658759820776711e-01
5.256525652565256905e+02,3.806087608760876151e+02,1.643467433736453456e-03,1.416611718769414940e-01
5.258325832583258261e+02,3.806387638763876566e+02,1.646571237307218900e-03,1.419570256003863384e-01
5.260126012601259617e+02,3.806687668766876413e+02,1.649680112781966648e-03,1.422534380643479535e-01
5.261926192619262110e+02,3.806987698769876829e+02,1.652794066260773525e-03,1.425504101818605707e-01
5.263726372637263466e+02,3.807287728772877244e+02,1.655913103841856514e-03,1.428479428670559603e-01
5.265526552655265959e+02,3.807587758775877660e+02,1.659037231621554110e-03,1.431460370351644307e-01
5.267326732673267315e+02,3.807887788778878075e+02,1.662166455694183420e-03,1.434446936025129682e-01
5.269126912691268672e+02,3.808187818781877922e+02,1.665300782152044721e-03,1.437439134865262369e-01
5.270927092709271164e+02,3.808487848784878338e+02,1.668440217085310215e-03,1.440436976057256346e-01
5.272727272727272521e+02,3.808787878787878753e+02,1.671584766581953778e-03,1.443440468797283216e-01
5.274527452745275014e+02,3.809087908790879169e+02,1.674734436727697831e-03,1.446449622292481363e-01
5.276327632763276370e+02,3.809387938793879584e+02,1.677889233605915111e-03,1.449464445760937359e-01
5.278127812781277726e+02,3.809687968796879431e+02,1.681049163297580100e-03,1.452484948431694289e-01
5.279927992799280219e+02,3.809987998799879847e+02,1.684214231881186411e-03,1.455511139544742316e-01
5.281728172817281575e+02,3.810288028802880262e+02,1.687384445432673925e-03,1.458543028351008408e-01
5.283528352835282931e+02,3.810588058805880678e+02,1.690559810025344008e-03,1.461580624112362725e-01
5.285328532853285424e+02,3.810888088808881093e+02,1.693740331729795111e-03,1.464623936101608348e-01
5.287128712871286780e+02,3.811188118811880940e+02,1.696926016613836685e-03,1.467672973602471287e-01
5.288928892889289273e+02,3.811488148814881356e+02,1.700116870742439520e-03,1.470727745909607975e-01
5.290729072907290629e+02,3.811788178817881771e+02,1.703312900177633184e-03,1.473788262328585563e-01
5.292529252925291985e+02,3.812088208820882187e+02,1.706514110978424054e-03,1.476854532175889412e-01
5.294329432943294478e+02,3.812388238823882602e+02,1.709720509200737641e-03,1.479926564778911990e-01
5.296129612961295834e+02,3.812688268826882450e+02,1.712932100897308430e-03,1.483004369475942330e-01
5.297929792979298327e+02,3.812988298829882865e+02,1.716148892117661450e-03,1.486087955616172684e-01
5.299729972997299683e+02,3.813288328832883280e+02,1.719370888907958755e-03,1.489177332559677991e-01
5.301530153015301039e+02,3.813588358835883696e+02,1.722598097310967758e-03,1.492272509677423364e-01
5.303330333033303532e+02,3.813888388838884111e+02,1.725830523365950433e-03,1.495373496351251608e-01
5.305130513051304888e+02,3.814188418841883959e+02,1.729068173108607581e-03,1.498480301973871831e-01
5.306930693069307381e+02,3.814488448844884374e+02,1.732311052570983858e-03,1.501592935948866114e-01
5.308730873087308737e+02,3.814788478847884790e+02,1.735559167781386240e-03,1.504711407690667302e-01
5.310531053105310093e+02,3.815088508850885205e+02,1.738812524764276474e-03,1.507835726624566497e-01
5.312331233123312586e+02,3.815388538853885620e+02,1.742071129540243533e-03,1.510965902186699739e-01
5.314131413141313942e+02,3.815688568856885468e+02,1.745334988125833839e-03,1.514101943824035235e-01
5.315931593159316435e+02,3.815988598859885883e+02,1.748604106533577490e-03,1.517243860994380023e-01
5.317731773177317791e+02,3.816288628862886299e+02,1.751878490771793979e-03,1.520391663166356933e-01
5.319531953195319147e+02,3.816588658865886714e+02,1.755158146844557282e-03,1.523545359819410694e-01
5.321332133213321640e+02,3.816888688868887130e+02,1.758443080751610635e-03,1.526704960443794612e-01
5.323132313231322996e+02,3.817188718871886977e+02,1.761733298488242505e-03,1.529870474540556413e-01
5.324932493249324352e+02,3.817488748874887392e+02,1.765028806045263821e-03,1.533041911621542686e-01
5.326732673267326845e+02,3.817788778877887808e+02,1.768329609408837754e-03,1.536219281209384169e-01
5.328532853285328201e+02,3.818088808880888223e+02,1.771635714560447841e-03,1.539402592837482153e-01
5.330333033303330694e+02,3.818388838883888639e+02,1.774947127476779593e-03,1.542591856050013477e-01
5.332133213321332050e+02,3.818688868886888486e+02,1.778263854129632886e-03,1.545787080401906100e-01
5.333933393339333406e+02,3.818988898889888901e+02,1.781585900485840651e-03,1.548988275458844377e-01
5.335733573357335899e+02,3.819288928892889317e+02,1.784913272507158500e-03,1.552195450797254073e-01
5.337533753375337255e+02,3.819588958895889732e+02,1.788245976150169966e-03,1.555408616004286815e-01
5.339333933393339748e+02,3.819888988898890148e+02,1.791584017366225356e-03,1.558627780677825647e-01
5.341134113411341104e+02,3.820189018901889995e+02,1.794927402101283457e-03,1.561852954426458939e-01
5.342934293429342461e+02,3.820489048904890410e+02,1.798276136295893102e-03,1.565084146869484827e-01
5.344734473447344953e+02,3.820789078907890826e+02,1.801630225885018834e-03,1.568321367636895391e-01
5.346534653465346310e+02,3.821089108910891241e+02,1.804989676797996451e-03,1.571564626369360840e-01
5.348334833483348802e+02,3.821389138913891657e+02,1.808354494958415047e-03,1.574813932718233389e-01
5.350135013501350159e+02,3.821689168916891504e+02,1.811724686284000565e-03,1.578069296345520345e-01
5.351935193519351515e+02,3.821989198919891919e+02,1.815100256686574386e-03,1.581330726923888541e-01
5.353735373537354008e+02,3.822289228922892335e+02,1.818481212071874648e-03,1.584598234136646855e-01
5.355535553555355364e+02,3.822589258925892750e+02,1.821867558339502471e-03,1.587871827677729553e-01
5.357335733573356720e+02,3.822889288928893166e+02,1.825259301382818307e-03,1.591151517251697123e-01
5.359135913591359213e+02,3.823189318931893013e+02,1.828656447088803597e-03,1.594437312573719623e-01
5.360936093609360569e+02,3.823489348934893428e+02,1.832059001338020221e-03,1.597729223369558360e-01
5.362736273627363062e+02,3.823789378937893844e+02,1.835466970004435939e-03,1.601027259375568668e-01
5.364536453645364418e+02,3.824089408940894259e+02,1.838880358955361513e-03,1.604331430338672149e-01
5.366336633663365774e+02,3.824389438943894675e+02,1.842299174051338596e-03,1.607641746016358619e-01
5.368136813681368267e+02,3.824689468946894522e+02,1.845723421146005074e-03,1.610958216176668345e-01
5.369936993699369623e+02,3.824989498949894937e+02,1.849153106086038690e-03,1.614280850598172612e-01
5.371737173717372116e+02,3.825289528952895353e+02,1.852588234710992243e-03,1.617609659069975947e-01
5.373537353735373472e+02,3.825589558955895768e+02,1.856028812853225286e-03,1.620944651391686975e-01
5.375337533753374828e+02,3.825889588958896184e+02,1.859474846337761875e-03,1.624285837373420083e-01
5.377137713771377321e+02,3.826189618961896031e+02,1.862926340982202318e-03,1.627633226835775715e-01
5.378937893789378677e+02,3.826489648964896446e+02,1.866383302596613669e-03,1.630986829609820388e-01
5.380738073807381170e+02,3.826789678967896862e+02,1.869845736983395072e-03,1.634346655537088355e-01
5.382538253825382526e+02,3.827089708970897277e+02,1.873313649937170637e-03,1.637712714469550801e-01
5.384338433843383882e+02,3.827389738973897693e+02,1.876787047244687749e-03,1.641085016269616947e-01
5.386138613861386375e+02,3.827689768976897540e+02,1.880265934684681103e-03,1.644463570810112685e-01
5.387938793879387731e+02,3.827989798979897955e+02,1.883750318027779033e-03,1.647848387974260587e-01
5.389738973897390224e+02,3.828289828982898371e+02,1.887240203036372318e-03,1.651239477655679910e-01
5.391539153915391580e+02,3.828589858985898786e+02,1.890735595464491025e-03,1.654636849758354677e-01
5.393339333933392936e+02,3.828889888988899202e+02,1.894236501057691528e-03,1.658040514196633675e-01
5.395139513951395429e+02,3.829189918991899049e+02,1.897742925552937899e-03,1.661450480895208803e-01
5.396939693969396785e+02,3.829489948994899464e+02,1.901254874678486332e-03,1.664866759789092598e-01
5.398739873987398141e+02,3.829789978997899880e+02,1.904772354153747016e-03,1.668289360823616563e-01
5.400540054005400634e+02,3.830090009000899727e+02,1.908295369689161402e-03,1.671718293954407575e-01
5.402340234023401990e+02,3.830390039003900711e+02,1.911823926986130429e-03,1.675153569147366517e-01
5.404140414041404483e+02,3.830690069006900558e+02,1.915358031736774484e-03,1.678595196378666055e-01
5.405940594059405839e+02,3.830990099009900973e+02,1.918897689623949229e-03,1.682043185634717053e-01
5.407740774077407195e+02,3.831290129012901389e+02,1.922442906320998186e-03,1.685497546912167188e-01
5.409540954095409688e+02,3.831590159015901236e+02,1.925993687491711105e-03,1.688958290217876801e-01
5.411341134113411044e+02,3.831890189018902220e+02,1.929550038790144202e-03,1.692425425568896136e-01
5.413141314131413537e+02,3.832190219021902067e+02,1.933111965860493308e-03,1.695898962992462011e-01
5.414941494149414893e+02,3.832490249024902482e+02,1.936679474337011687e-03,1.699378912525963403e-01
5.416741674167416249e+02,3.832790279027902898e+02,1.940252569843825721e-03,1.702865284216938391e-01
5.418541854185418742e+02,3.833090309030902745e+02,1.943831257994792878e-03,1.706358088123049177e-01
5.420342034203420098e+02,3.833390339033903729e+02,1.947415544393459432e-03,1.709857334312057942e-01
5.422142214221422591e+02,3.833690369036903576e+02,1.951005434632780084e-03,1.713363032861822399e-01
5.423942394239423948e+02,3.833990399039903991e+02,1.954600934295145070e-03,1.716875193860260274e-01
5.425742574257425304e+02,3.834290429042904407e+02,1.958202048952109326e-03,1.720393827405345133e-01
5.427542754275427797e+02,3.834590459045904254e+02,1.961808784164318763e-03,1.723918943605080301e-01
5.429342934293429153e+02,3.834890489048905238e+02,1.965421145481398811e-03,1.727450552577472487e-01
5.431143114311431646e+02,3.835190519051905085e+02,1.969039138441709171e-03,1.730988664450527625e-01
5.432943294329433002e+02,3.835490549054905500e+02,1.972662768572331672e-03,1.734533289362213127e-01
5.434743474347434358e+02,3.835790579057905916e+02,1.976292041388852134e-03,1.738084437460452325e-01
5.436543654365436851e+02,3.836090609060905763e+02,1.979926962395203369e-03,1.741642118903097836e-01
5.438343834383438207e+02,3.836390639063906178e+02,1.983567537083616179e-03,1.745206343857903797e-01
5.440144014401439563e+02,3.836690669066906594e+02,1.987213770934354376e-03,1.748777122502517822e-01
5.441944194419442056e+02,3.836990699069907009e+02,1.990865669415643226e-03,1.752354465024453245e-01
5.443744374437443412e+02,3.837290729072907425e+02,1.994523237983511152e-03,1.755938381621060251e-01
5.445544554455445905e+02,3.837590759075907272e+02,1.998186482081619302e-03,1.759528882499519775e-01
5.447344734473447261e+02,3.837890789078907687e+02,2.001855407141156160e-03,1.763125977876803530e-01
5.449144914491448617e+02,3.838190819081908103e+02,2.005530018580622877e-03,1.766729677979667068e-01
5.450945094509451110e+02,3.838490849084908518e+02,2.009210321805750005e-03,1.770339993044620086e-01
5.452745274527452466e+02,3.838790879087908934e+02,2.012896322209293664e-03,1.773956933317897000e-01
5.454545454545454959e+02,3.839090909090908781e+02,2.016588025170905005e-03,1.777580509055448899e-01
5.456345634563456315e+02,3.839390939093909196e+02,2.020285436056980591e-03,1.781210730522902463e-01
5.458145814581457671e+02,3.839690969096909612e+02,2.023988560220494563e-03,1.784847607995551366e-01
5.459945994599460164e+02,3.839990999099910027e+02,2.027697403000840778e-03,1.788491151758326014e-01
5.461746174617461520e+02,3.840291029102910443e+02,2.031411969723664543e-03,1.792141372105761354e-01
5.463546354635464013e+02,3.840591059105910290e+02,2.035132265700755495e-03,1.795798279341989101e-01
5.465346534653465369e+02,3.840891089108910705e+02,2.038858296229821652e-03,1.799461883780693328e-01
5.467146714671466725e+02,3.841191119111911121e+02,2.042590066594360612e-03,1.803132195745102417e-01
5.468946894689469218e+02,3.841491149114911536e+02,2.046327582063486514e-03,1.806809225567956034e-01
5.470747074707470574e+02,3.841791179117911952e+02,2.050070847891776078e-03,1.810492983591471816e-01
5.472547254725473067e+02,3.842091209120911799e+02,2.053819869319095572e-03,1.814183480167335938e-01
5.474347434743474423e+02,3.842391239123912214e+02,2.057574651570447718e-03,1.817880725656658425e-01
5.476147614761475779e+02,3.842691269126912630e+02,2.061335199855776103e-03,1.821584730429961774e-01
5.477947794779478272e+02,3.842991299129913045e+02,2.065101519369817729e-03,1.825295504867147367e-01
5.479747974797479628e+02,3.843291329132913461e+02,2.068873615291939513e-03,1.829013059357461057e-01
5.481548154815480984e+02,3.843591359135913308e+02,2.072651492785935329e-03,1.832737404299479844e-01
5.483348334833483477e+02,3.843891389138913723e+02,2.076435156999892860e-03,1.836468550101076069e-01
5.485148514851484833e+02,3.844191419141914139e+02,2.080224613065991077e-03,1.840206507179382722e-01
5.486948694869487326e+02,3.844491449144914554e+02,2.084019866100327630e-03,1.843951285960780950e-01
5.488748874887488682e+02,3.844791479147914970e+02,2.087820921202773999e-03,1.847702896880852597e-01
5.490549054905490038e+02,3.845091509150914817e+02,2.091627783456729162e-03,1.851461350384366877e-01
5.492349234923492531e+02,3.845391539153915232e+02,2.095440457929040236e-03,1.855226656925244577e-01
5.494149414941493887e+02,3.845691569156915648e+02,2.099258949669720146e-03,1.858998826966520024e-01
5.495949594959496380e+02,3.845991599159916063e+02,2.103083263711829232e-03,1.862777870980328321e-01
5.497749774977497736e+02,3.846291629162916479e+02,2.106913405071268817e-03,1.866563799447855387e-01
5.499549954995499093e+02,3.846591659165916326e+02,2.110749378746605565e-03,1.870356622859323803e-01
5.501350135013501585e+02,3.846891689168916741e+02,2.114591189718898444e-03,1.874156351713954505e-01
5.503150315031502942e+02,3.847191719171917157e+02,2.118438842951478850e-03,1.877962996519928207e-01
5.504950495049505435e+02,3.847491749174917572e+02,2.122292343389776698e-03,1.881776567794369859e-01
5.506750675067506791e+02,3.847791779177917988e+02,2.126151695961143485e-03,1.885597076063297295e-01
5.508550855085508147e+02,3.848091809180917835e+02,2.130016905574642818e-03,1.889424531861606249e-01
5.510351035103510640e+02,3.848391839183918250e+02,2.133887977120880412e-03,1.893258945733029275e-01
5.512151215121511996e+02,3.848691869186918666e+02,2.137764915471795056e-03,1.897100328230095501e-01
5.513951395139513352e+02,3.848991899189919081e+02,2.141647725480453485e-03,1.900948689914112311e-01
5.515751575157515845e+02,3.849291929192919497e+02,2.145536411980871697e-03,1.904804041355122601e-01
5.517551755175517201e+02,3.849591959195919344e+02,2.149430979787792916e-03,1.908666393131864814e-01
5.519351935193519694e+02,3.849891989198919759e+02,2.153331433696541435e-03,1.912535755831754336e-01
5.521152115211521050e+02,3.850192019201920175e+02,2.157237778482758942e-03,1.916412140050829105e-01
5.522952295229522406e+02,3.850492049204920590e+02,2.161150018902230612e-03,1.920295556393731284e-01
5.524752475247524899e+02,3.850792079207921006e+02,2.165068159690687784e-03,1.924186015473664801e-01
5.526552655265526255e+02,3.851092109210920853e+02,2.168992205563579408e-03,1.928083527912350936e-01
5.528352835283528748e+02,3.851392139213921268e+02,2.172922161215906818e-03,1.931988104340009726e-01
5.530153015301530104e+02,3.851692169216921684e+02,2.176858031321968721e-03,1.935899755395302790e-01
5.531953195319531460e+02,3.851992199219922099e+02,2.180799820535168649e-03,1.939818491725314453e-01
5.533753375337533953e+02,3.852292229222922515e+02,2.184747533487817629e-03,1.943744323985505396e-01
5.535553555355535309e+02,3.852592259225922362e+02,2.188701174790882650e-03,1.947677262839667967e-01
5.537353735373537802e+02,3.852892289228922778e+02,2.192660749033860899e-03,1.951617318959905090e-01
5.539153915391539158e+02,3.853192319231923193e+02,2.196626260784451459e-03,1.955564503026571699e-01
5.540954095409540514e+02,3.853492349234923608e+02,2.200597714588392248e-03,1.959518825728252811e-01
5.542754275427543007e+02,3.853792379237924024e+02,2.204575114969258356e-03,1.963480297761716897e-01
5.544554455445544363e+02,3.854092409240923871e+02,2.208558466428189263e-03,1.967448929831867588e-01
5.546354635463546856e+02,3.854392439243924287e+02,2.212547773443751357e-03,1.971424732651721745e-01
5.548154815481548212e+02,3.854692469246924702e+02,2.216543040471617015e-03,1.975407716942348679e-01
5.549954995499549568e+02,3.854992499249925118e+02,2.220544271944393296e-03,1.979397893432845723e-01
5.551755175517552061e+02,3.855292529252925533e+02,2.224551472271397295e-03,1.983395272860289937e-01
5.553555355535553417e+02,3.855592559255925380e+02,2.228564645838398105e-03,1.987399865969688428e-01
5.555355535553554773e+02,3.855892589258925796e+02,2.232583797007424257e-03,1.991411683513950870e-01
5.557155715571557266e+02,3.856192619261926211e+02,2.236608930116504388e-03,1.995430736253839821e-01
5.558955895589558622e+02,3.856492649264926627e+02,2.240640049479445187e-03,1.999457034957918822e-01
5.560756075607561115e+02,3.856792679267927042e+02,2.244677159385568589e-03,2.003490590402527971e-01
5.562556255625562471e+02,3.857092709270926889e+02,2.248720264099534401e-03,2.007531413371717866e-01
5.564356435643563827e+02,3.857392739273927305e+02,2.252769367861051034e-03,2.011579514657224621e-01
5.566156615661566320e+02,3.857692769276927720e+02,2.256824474884661265e-03,2.015634905058416304e-01
5.567956795679567676e+02,3.857992799279928136e+02,2.260885589359466416e-03,2.019697595382240196e-01
5.569756975697570169e+02,3.858292829282928551e+02,2.264952715448935536e-03,2.023767596443194761e-01
5.571557155715571525e+02,3.858592859285928398e+02,2.269025857290587946e-03,2.027844919063263862e-01
5.573357335733572882e+02,3.858892889288928814e+02,2.273105018995860097e-03,2.031929574071886790e-01
5.575157515751575374e+02,3.859192919291929229e+02,2.277190204649728270e-03,2.036021572305904415e-01
5.576957695769576731e+02,3.859492949294929645e+02,2.281281418310526429e-03,2.040120924609503394e-01
5.578757875787579223e+02,3.859792979297930060e+02,2.285378664009708998e-03,2.044227641834186482e-01
5.580558055805580580e+02,3.860093009300929907e+02,2.289481945751529503e-03,2.048341734838703410e-01
5.582358235823581936e+02,3.860393039303930323e+02,2.293591267512875773e-03,2.052463214489020082e-01
5.584158415841584429e+02,3.860693069306930738e+02,2.297706633242939476e-03,2.056592091658261678e-01
5.585958595859585785e+02,3.860993099309931154e+02,2.301828046862955477e-03,2.060728377226654917e-01
5.587758775877587141e+02,3.861293129312931569e+02,2.305955512266024895e-03,2.064872082081492810e-01
5.589558955895589634e+02,3.861593159315931416e+02,2.310089033316733032e-03,2.069023217117076929e-01
5.591359135913590990e+02,3.861893189318931832e+02,2.314228613851000618e-03,2.073181793234657733e-01
5.593159315931593483e+02,3.862193219321932247e+02,2.318374257675709545e-03,2.077347821342401812e-01
5.594959495949594839e+02,3.862493249324932663e+02,2.322525968568512917e-03,2.081521312355318343e-01
5.596759675967596195e+02,3.862793279327933078e+02,2.326683750277534508e-03,2.085702277195224663e-01
5.598559855985598688e+02,3.863093309330932925e+02,2.330847606521078193e-03,2.089890726790685493e-01
5.600360036003600044e+02,3.863393339333933341e+02,2.335017540987426293e-03,2.094086672076951039e-01
5.602160216021602537e+02,3.863693369336933756e+02,2.339193557334458360e-03,2.098290123995922019e-01
5.603960396039603893e+02,3.863993399339934172e+02,2.343375659189440418e-03,2.102501093496073059e-01
5.605760576057605249e+02,3.864293429342934587e+02,2.347563850148741763e-03,2.106719591532416613e-01
5.607560756075607742e+02,3.864593459345934434e+02,2.351758133777529652e-03,2.110945629066439400e-01
5.609360936093609098e+02,3.864893489348934850e+02,2.355958513609499993e-03,2.115179217066037731e-01
5.611161116111611591e+02,3.865193519351935265e+02,2.360164993146609755e-03,2.119420366505480324e-01
5.612961296129612947e+02,3.865493549354935681e+02,2.364377575858735234e-03,2.123669088365329194e-01
5.614761476147614303e+02,3.865793579357936096e+02,2.368596265183420518e-03,2.127925393632400519e-01
5.616561656165616796e+02,3.866093609360935943e+02,2.372821064525579976e-03,2.132189293299699140e-01
5.618361836183618152e+02,3.866393639363936359e+02,2.377051977257235889e-03,2.136460798366350833e-01
5.620162016201620645e+02,3.866693669366936774e+02,2.381289006717139407e-03,2.140739919837562621e-01
5.621962196219622001e+02,3.866993699369937190e+02,2.385532156210551976e-03,2.145026668724541175e-01
5.623762376237623357e+02,3.867293729372937605e+02,2.389781429008914007e-03,2.149321056044451173e-01
5.625562556255625850e+02,3.867593759375937452e+02,2.394036828349523083e-03,2.153623092820346474e-01
5.627362736273627206e+02,3.867893789378937868e+02,2.398298357435282423e-03,2.157932790081100727e-01
5.629162916291628562e+02,3.868193819381938283e+02,2.402566019434349606e-03,2.162250158861361293e-01
5.630963096309631055e+02,3.868493849384938130e+02,2.406839817479816939e-03,2.166575210201478752e-01
5.632763276327632411e+02,3.868793879387939114e+02,2.411119754669488555e-03,2.170907955147435842e-01
5.634563456345634904e+02,3.869093909390938961e+02,2.415405834065395118e-03,2.175248404750803055e-01
5.636363636363636260e+02,3.869393939393939377e+02,2.419698058693712725e-03,2.179596570068651484e-01
5.638163816381637616e+02,3.869693969396939792e+02,2.423996431544232083e-03,2.183952462163508690e-01
5.639963996399640109e+02,3.869993999399939639e+02,2.428300955570145137e-03,2.188316092103284038e-01
5.641764176417641465e+02,3.870294029402940623e+02,2.432611633687740624e-03,2.192687470961195151e-01
5.643564356435643958e+02,3.870594059405940470e+02,2.436928468775989478e-03,2.197066609815720162e-01
5.645364536453645314e+02,3.870894089408940886e+02,2.441251463676314109e-03,2.201453519750509458e-01
5.647164716471646670e+02,3.871194119411941301e+02,2.445580621192215438e-03,2.205848211854335994e-01
5.648964896489649163e+02,3.871494149414941148e+02,2.449915944088905569e-03,2.210250697221020355e-01
5.650765076507650519e+02,3.871794179417942132e+02,2.454257435093093985e-03,2.214660986949352206e-01
5.652565256525653012e+02,3.872094209420941979e+02,2.458605096892470167e-03,2.219079092143040888e-01
5.654365436543654369e+02,3.872394239423942395e+02,2.462958932135573924e-03,2.223505023910622991e-01
5.656165616561655725e+02,3.872694269426942810e+02,2.467318943431290584e-03,2.227938793365411285e-01
5.657965796579658218e+02,3.872994299429942657e+02,2.471685133348552627e-03,2.232380411625415340e-01
5.659765976597659574e+02,3.873294329432943641e+02,2.476057504416100726e-03,2.236829889813260475e-01
5.661566156615662067e+02,3.873594359435943488e+02,2.480436059121933837e-03,2.241287239056135583e-01
5.663366336633663423e+02,3.873894389438943904e+02,2.484820799913163916e-03,2.245752470485696817e-01
5.665166516651664779e+02,3.874194419441944319e+02,2.489211729195523262e-03,2.250225595238014575e-01
5.666966696669667272e+02,3.874494449444944166e+02,2.493608849333088691e-03,2.254706624453489683e-01
5.668766876687668628e+02,3.874794479447944582e+02,2.498012162647885153e-03,2.259195569276770399e-01
5.670567056705669984e+02,3.875094509450944997e+02,2.502421671419551800e-03,2.263692440856693577e-01
5.672367236723672477e+02,3.875394539453945413e+02,2.506837377884955139e-03,2.268197250346199456e-01
5.674167416741673833e+02,3.875694569456945828e+02,2.511259284237849464e-03,2.272710008902247003e-01
5.675967596759676326e+02,3.875994599459945675e+02,2.515687392628475263e-03,2.277230727685755352e-01
5.677767776777677682e+02,3.876294629462946091e+02,2.520121705163261717e-03,2.281759417861503048e-01
5.679567956795679038e+02,3.876594659465946506e+02,2.524562223904374802e-03,2.286296090598069486e-01
5.681368136813681531e+02,3.876894689468946922e+02,2.529008950869384223e-03,2.290840757067746092e-01
5.683168316831682887e+02,3.877194719471947337e+02,2.533461888030876571e-03,2.295393428446447781e-01
5.684968496849685380e+02,3.877494749474947184e+02,2.537921037316071948e-03,2.299954115913651898e-01
5.686768676867686736e+02,3.877794779477947600e+02,2.542386400606505645e-03,2.304522830652293575e-01
5.688568856885688092e+02,3.878094809480948015e+02,2.546857979737521174e-03,2.309099583848703841e-01
5.690369036903690585e+02,3.878394839483948431e+02,2.551335776497985330e-03,2.313684386692517470e-01
5.692169216921691941e+02,3.878694869486948846e+02,2.555819792629854519e-03,2.318277250376581111e-01
5.693969396939694434e+02,3.878994899489948693e+02,2.560310029827797453e-03,2.322878186096888620e-01
5.695769576957695790e+02,3.879294929492949109e+02,2.564806489738808738e-03,2.327487205052473085e-01
5.697569756975697146e+02,3.879594959495949524e+02,2.569309173961780400e-03,2.332104318445341051e-01
5.699369936993699639e+02,3.879894989498949940e+02,2.573818084047137592e-03,2.336729537480377594e-01
5.701170117011700995e+02,3.880195019501950355e+02,2.578333221496398407e-03,2.341362873365249730e-01
5.702970297029703488e+02,3.880495049504950202e+02,2.582854587761801782e-03,2.346004337310339527e-01
5.704770477047704844e+02,3.880795079507950618e+02,2.587382184245921087e-03,2.350653940528631414e-01
5.706570657065706200e+02,3.881095109510951033e+02,2.591916012301159322e-03,2.355311694235643627e-01
5.708370837083708693e+02,3.881395139513951449e+02,2.596456073229427321e-03,2.359977609649328845e-01
5.710171017101710049e+02,3.881695169516951864e+02,2.601002368281714414e-03,2.364651697989974821e-01
5.711971197119711405e+02,3.881995199519951711e+02,2.605554898657612677e-03,2.369333970480129725e-01
5.713771377137713898e+02,3.882295229522952127e+02,2.610113665504979526e-03,2.374024438344501664e-01
5.715571557155715254e+02,3.882595259525952542e+02,2.614678669919416436e-03,2.378723112809855988e-01
5.717371737173717747e+02,3.882895289528952958e+02,2.619249912943923293e-03,2.383430005104942295e-01
5.719171917191719103e+02,3.883195319531953373e+02,2.623827395568439132e-03,2.388145126460375633e-01
5.720972097209720459e+02,3.883495349534953220e+02,2.628411118729377660e-03,2.392868488108562397e-01
5.722772277227722952e+02,3.883795379537953636e+02,2.633001083309267736e-03,2.397600101283594576e-01
5.724572457245724308e+02,3.884095409540954051e+02,2.637597290136222111e-03,2.402339977221143730e-01
5.726372637263726801e+02,3.884395439543954467e+02,2.642199739983560995e-03,2.407088127158384383e-01
5.728172817281728157e+02,3.884695469546954882e+02,2.646808433569344116e-03,2.411844562333871067e-01
5.729972997299729514e+02,3.884995499549954729e+02,2.651423371555908844e-03,2.416609293987460050e-01
5.731773177317732006e+02,3.885295529552955145e+02,2.656044554549462974e-03,2.421382333360199701e-01
5.733573357335733363e+02,3.885595559555955560e+02,2.660671983099574273e-03,2.426163691694220859e-01
5.735373537353735856e+02,3.885895589558955976e+02,2.665305657698768902e-03,2.430953380232655781e-01
5.737173717371737212e+02,3.886195619561956391e+02,2.669945578782015327e-03,2.435751410219511026e-01
5.738973897389738568e+02,3.886495649564956238e+02,2.674591746726319701e-03,2.440557792899585576e-01
5.740774077407741061e+02,3.886795679567956654e+02,2.679244161850208479e-03,2.445372539518356758e-01
5.742574257425742417e+02,3.887095709570957069e+02,2.683902824413300810e-03,2.450195661321866170e-01
5.744374437443743773e+02,3.887395739573957485e+02,2.688567734615790721e-03,2.455027169556632527e-01
5.746174617461746266e+02,3.887695769576957900e+02,2.693238892598009537e-03,2.459867075469533981e-01
5.747974797479747622e+02,3.887995799579957747e+02,2.697916298439946223e-03,2.464715390307692933e-01
5.749774977497750115e+02,3.888295829582958163e+02,2.702599952160739550e-03,2.469572125318387767e-01
5.751575157515751471e+02,3.888595859585958578e+02,2.707289853718232702e-03,2.474437291748919077e-01
5.753375337533752827e+02,3.888895889588958994e+02,2.711986003008411659e-03,2.479310900846520560e-01
5.755175517551755320e+02,3.889195919591959409e+02,2.716688399865020091e-03,2.484192963858238845e-01
5.756975697569756676e+02,3.889495949594959257e+02,2.721397044058948295e-03,2.489083492030811917e-01
5.758775877587759169e+02,3.889795979597959672e+02,2.726111935297877154e-03,2.493982496610577804e-01
5.760576057605760525e+02,3.890096009600960087e+02,2.730833073225618496e-03,2.498889988843336074e-01
5.762376237623761881e+02,3.890396039603960503e+02,2.735560457421708745e-03,2.503805979974254026e-01
5.764176417641764374e+02,3.890696069606960918e+02,2.740294087400898908e-03,2.508730481247742339e-01
5.765976597659765730e+02,3.890996099609960766e+02,2.745033962612591222e-03,2.513663503907328511e-01
5.767776777677768223e+02,3.891296129612961181e+02,2.749780082440388129e-03,2.518605059195561657e-01
5.769576957695769579e+02,3.891596159615961597e+02,2.754532446201543670e-03,2.523555158353869010e-01
5.771377137713770935e+02,3.891896189618962012e+02,2.759291053146410971e-03,2.528513812622457668e-01
5.773177317731773428e+02,3.892196219621962427e+02,2.764055902457974306e-03,2.533481033240184699e-01
