Time (s),Temperature (K),Rate (s-1),Extent
1.684968496849684811e+02,3.351242124212421345e+02,5.648303477937074329e-05,2.436553838355672800e-03
1.686768676867686736e+02,3.351692169216921684e+02,5.670085051621452719e-05,2.446721801412265768e-03
1.688568856885688660e+02,3.352142214221422023e+02,5.691944601265268175e-05,2.456928975222566047e-03
1.690369036903690301e+02,3.352592259225922362e+02,5.713882383126882937e-05,2.467175500157335957e-03
1.692169216921692225e+02,3.353042304230423269e+02,5.735898654224171327e-05,2.477461517048654138e-03
1.693969396939693866e+02,3.353492349234923608e+02,5.757993672336390677e-05,2.487787167191270795e-03
1.695769576957695790e+02,3.353942394239423948e+02,5.780167696006457474e-05,2.498152592343992444e-03
1.697569756975697430e+02,3.354392439243924287e+02,5.802420984542577728e-05,2.508557934731041935e-03
1.699369936993699355e+02,3.354842484248424626e+02,5.824753798020541418e-05,2.519003337043450568e-03
1.701170117011701279e+02,3.355292529252925533e+02,5.847166397285482285e-05,2.529488942440428090e-03
1.702970297029702920e+02,3.355742574257425872e+02,5.869659043953840240e-05,2.540014894550752210e-03
1.704770477047704844e+02,3.356192619261926211e+02,5.892232000415549418e-05,2.550581337474162012e-03
1.706570657065706484e+02,3.356642664266426550e+02,5.914885529835896228e-05,2.561188415782740101e-03
1.708370837083708409e+02,3.357092709270926889e+02,5.937619896157462791e-05,2.571836274522319461e-03
1.710171017101710049e+02,3.357542754275427797e+02,5.960435364102363776e-05,2.582525059213871231e-03
1.711971197119711974e+02,3.357992799279928136e+02,5.983332199173894397e-05,2.593254915854920246e-03
1.713771377137713898e+02,3.358442844284428475e+02,6.006310667658844500e-05,2.604025990920940618e-03
1.715571557155715539e+02,3.358892889288928814e+02,6.029371036629424378e-05,2.614838431366769966e-03
1.717371737173717463e+02,3.359342934293429153e+02,6.052513573945220404e-05,2.625692384628029730e-03
1.719171917191719103e+02,3.359792979297930060e+02,6.075738548255291604e-05,2.636587998622529419e-03
1.720972097209721028e+02,3.360243024302430399e+02,6.099046229000060237e-05,2.647525421751702537e-03
1.722772277227722668e+02,3.360693069306930738e+02,6.122436886413557444e-05,2.658504802902016909e-03
1.724572457245724593e+02,3.361143114311431077e+02,6.145910791525349747e-05,2.669526291446416670e-03
1.726372637263726233e+02,3.361593159315931416e+02,6.169468216162447914e-05,2.680590037245741269e-03
1.728172817281728157e+02,3.362043204320432324e+02,6.193109432951694922e-05,2.691696190650174833e-03
1.729972997299730082e+02,3.362493249324932663e+02,6.216834715321283835e-05,2.702844902500673840e-03
1.731773177317731722e+02,3.362943294329433002e+02,6.240644337503363959e-05,2.714036324130414315e-03
1.733573357335733647e+02,3.363393339333933341e+02,6.264538574535802665e-05,2.725270607366244661e-03
1.735373537353735287e+02,3.363843384338433680e+02,6.288517702264206075e-05,2.736547904530124611e-03
1.737173717371737212e+02,3.364293429342934587e+02,6.312581997344193178e-05,2.747868368440591937e-03
1.738973897389738852e+02,3.364743474347434926e+02,6.336731737243140033e-05,2.759232152414207908e-03
1.740774077407740776e+02,3.365193519351935265e+02,6.360967200242640914e-05,2.770639410267031807e-03
1.742574257425742417e+02,3.365643564356435604e+02,6.385288665440354164e-05,2.782090296316072457e-03
1.744374437443744341e+02,3.366093609360935943e+02,6.409696412752041847e-05,2.793584965380772282e-03
1.746174617461746266e+02,3.366543654365436851e+02,6.434190722913822179e-05,2.805123572784467070e-03
1.747974797479747906e+02,3.366993699369937190e+02,6.458771877484117030e-05,2.816706274355867869e-03
1.749774977497749830e+02,3.367443744374437529e+02,6.483440158845766113e-05,2.828333226430547638e-03
1.751575157515751471e+02,3.367893789378937868e+02,6.508195850208284836e-05,2.840004585852410994e-03
1.753375337533753395e+02,3.368343834383438207e+02,6.533039235609693898e-05,2.851720509975199085e-03
1.755175517551755036e+02,3.368793879387938546e+02,6.557970599918872001e-05,2.863481156663964539e-03
1.756975697569756960e+02,3.369243924392439453e+02,6.582990228837549431e-05,2.875286684296582407e-03
1.758775877587758885e+02,3.369693969396939792e+02,6.608098408902309765e-05,2.887137251765237687e-03
1.760576057605760525e+02,3.370144014401440131e+02,6.633295427487051010e-05,2.899033018477931937e-03
1.762376237623762449e+02,3.370594059405940470e+02,6.658581572804644433e-05,2.910974144359997681e-03
1.764176417641764090e+02,3.371044104410440809e+02,6.683957133909532579e-05,2.922960789855594613e-03
1.765976597659766014e+02,3.371494149414941717e+02,6.709422400699590033e-05,2.934993115929240056e-03
1.767776777677767654e+02,3.371944194419442056e+02,6.734977663918129197e-05,2.947071284067312100e-03
1.769576957695769579e+02,3.372394239423942395e+02,6.760623215156457647e-05,2.959195456279586998e-03
1.771377137713771504e+02,3.372844284428442734e+02,6.786359346855597955e-05,2.971365795100751415e-03
1.773177317731773144e+02,3.373294329432943073e+02,6.812186352308736623e-05,2.983582463591939390e-03
1.774977497749775068e+02,3.373744374437443980e+02,6.838104525663274587e-05,2.995845625342271040e-03
1.776777677767776709e+02,3.374194419441944319e+02,6.864114161922820791e-05,3.008155444470376506e-03
1.778577857785778633e+02,3.374644464446444658e+02,6.890215556949650614e-05,3.020512085625954180e-03
1.780378037803780273e+02,3.375094509450944997e+02,6.916409007466673700e-05,3.032915713991298987e-03
1.782178217821782198e+02,3.375544554455445336e+02,6.942694811059656570e-05,3.045366495282868843e-03
1.783978397839783838e+02,3.375994599459945675e+02,6.969073266179416778e-05,3.057864595752822056e-03
1.785778577857785763e+02,3.376444644464446583e+02,6.995544672143953367e-05,3.070410182190589851e-03
1.787578757875787687e+02,3.376894689468946922e+02,7.022109329140626115e-05,3.083003421924423310e-03
1.789378937893789328e+02,3.377344734473447261e+02,7.048767538228496059e-05,3.095644482822965029e-03
1.791179117911791252e+02,3.377794779477947600e+02,7.075519601340235043e-05,3.108333533296824686e-03
1.792979297929792892e+02,3.378244824482447939e+02,7.102365821284626160e-05,3.121070742300136383e-03
1.794779477947794817e+02,3.378694869486948846e+02,7.129306501748539711e-05,3.133856279332152862e-03
1.796579657965796457e+02,3.379144914491449185e+02,7.156341947299180216e-05,3.146690314438809789e-03
1.798379837983798382e+02,3.379594959495949524e+02,7.183472463386477076e-05,3.159573018214326904e-03
1.800180018001800022e+02,3.380045004500449863e+02,7.210698356344988705e-05,3.172504561802780114e-03
1.801980198019801946e+02,3.380495049504950202e+02,7.238019933396454470e-05,3.185485116899711752e-03
1.803780378037803871e+02,3.380945094509451110e+02,7.265437502651736772e-05,3.198514855753711774e-03
1.805580558055805511e+02,3.381395139513951449e+02,7.292951373113110061e-05,3.211593951168024985e-03
1.807380738073807436e+02,3.381845184518451788e+02,7.320561854676743664e-05,3.224722576502163027e-03
1.809180918091809076e+02,3.382295229522952127e+02,7.348269258134502914e-05,3.237900905673497289e-03
1.810981098109811001e+02,3.382745274527452466e+02,7.376073895176617646e-05,3.251129113158888681e-03
1.812781278127812641e+02,3.383195319531953373e+02,7.403976078393601228e-05,3.264407373996289219e-03
1.814581458145814565e+02,3.383645364536453712e+02,7.431976121278668337e-05,3.277735863786377431e-03
1.816381638163816490e+02,3.384095409540954051e+02,7.460074338229995522e-05,3.291114758694170788e-03
1.818181818181818130e+02,3.384545454545454390e+02,7.488271044552840812e-05,3.304544235450659374e-03
1.819981998199820055e+02,3.384995499549954729e+02,7.516566556461972337e-05,3.318024471354445639e-03
1.821782178217821695e+02,3.385445544554455637e+02,7.544961191083911266e-05,3.331555644273368096e-03
1.823582358235823619e+02,3.385895589558955976e+02,7.573455266458943005e-05,3.345137932646157549e-03
1.825382538253825260e+02,3.386345634563456315e+02,7.602049101543807371e-05,3.358771515484066435e-03
1.827182718271827184e+02,3.386795679567956654e+02,7.630743016213637961e-05,3.372456572372535023e-03
1.828982898289829109e+02,3.387245724572456993e+02,7.659537331264478855e-05,3.386193283472830728e-03
1.830783078307830749e+02,3.387695769576957900e+02,7.688432368415500453e-05,3.399981829523710843e-03
1.832583258325832674e+02,3.388145814581458239e+02,7.717428450311041846e-05,3.413822391843091778e-03
1.834383438343834314e+02,3.388595859585958578e+02,7.746525900523420246e-05,3.427715152329699217e-03
1.836183618361836238e+02,3.389045904590458917e+02,7.775725043554663010e-05,3.441660293464756000e-03
1.837983798379837879e+02,3.389495949594959257e+02,7.805026204839338752e-05,3.455657998313637919e-03
1.839783978397839803e+02,3.389945994599460164e+02,7.834429710746579388e-05,3.469708450527571146e-03
1.841584158415841443e+02,3.390396039603960503e+02,7.863935888582209235e-05,3.483811834345295396e-03
1.843384338433843368e+02,3.390846084608460842e+02,7.893545066591593751e-05,3.497968334594769163e-03
1.845184518451845292e+02,3.391296129612961181e+02,7.923257573961501655e-05,3.512178136694845028e-03
1.846984698469846933e+02,3.391746174617461520e+02,7.953073740822621629e-05,3.526441426656970555e-03
1.848784878487848857e+02,3.392196219621962427e+02,7.982993898251985511e-05,3.540758391086895260e-03
1.850585058505850498e+02,3.392646264626462767e+02,8.013018378274926635e-05,3.555129217186357628e-03
1.852385238523852422e+02,3.393096309630963106e+02,8.043147513867978716e-05,3.569554092754810299e-03
1.854185418541854062e+02,3.393546354635463445e+02,8.073381638960708154e-05,3.584033206191114887e-03
1.855985598559855987e+02,3.393996399639963784e+02,8.103721088438412337e-05,3.598566746495275408e-03
1.857785778577857627e+02,3.394446444644464691e+02,8.134166198144384275e-05,3.613154903270140907e-03
1.859585958595859552e+02,3.394896489648965030e+02,8.164717304882040342e-05,3.627797866723147125e-03
1.861386138613861476e+02,3.395346534653465369e+02,8.195374746417690413e-05,3.642495827668030400e-03
1.863186318631863116e+02,3.395796579657965708e+02,8.226138861482618179e-05,3.657248977526566733e-03
1.864986498649865041e+02,3.396246624662466047e+02,8.257009989775498915e-05,3.672057508330316914e-03
1.866786678667866681e+02,3.396696669666966955e+02,8.287988471964951426e-05,3.686921612722350843e-03
1.868586858685868606e+02,3.397146714671467294e+02,8.319074649691493670e-05,3.701841483959012608e-03
1.870387038703870246e+02,3.397596759675967633e+02,8.350268865570533805e-05,3.716817315911651303e-03
1.872187218721872171e+02,3.398046804680467972e+02,8.381571463194348857e-05,3.731849303068394789e-03
1.873987398739874095e+02,3.398496849684968311e+02,8.412982787134453701e-05,3.746937640535892219e-03
1.875787578757875735e+02,3.398946894689469218e+02,8.444503182944340029e-05,3.762082524041083457e-03
1.877587758775877660e+02,3.399396939693969557e+02,8.476132997161414358e-05,3.777284149932973699e-03
1.879387938793879300e+02,3.399846984698469896e+02,8.507872577309872524e-05,3.792542715184388149e-03
1.881188118811881225e+02,3.400297029702970235e+02,8.539722271902866729e-05,3.807858417393767889e-03
1.882988298829882865e+02,3.400747074707470574e+02,8.571682430444889432e-05,3.823231454786931056e-03
1.884788478847884790e+02,3.401197119711971482e+02,8.603753403434345618e-05,3.838662026218876092e-03
1.886588658865886714e+02,3.401647164716471821e+02,8.635935542365780833e-05,3.854150331175554625e-03
1.888388838883888354e+02,3.402097209720972160e+02,8.668229199732570007e-05,3.869696569775671682e-03
1.890189018901890279e+02,3.402547254725472499e+02,8.700634729029207829e-05,3.885300942772491103e-03
1.891989198919891919e+02,3.402997299729972838e+02,8.733152484753662823e-05,3.900963651555620568e-03
1.893789378937893844e+02,3.403447344734473745e+02,8.765782822410117666e-05,3.916684898152837831e-03
1.895589558955895484e+02,3.403897389738974084e+02,8.798526098510935664e-05,3.932464885231882687e-03
1.897389738973897408e+02,3.404347434743474423e+02,8.831382670579670765e-05,3.948303816102290142e-03
1.899189918991899049e+02,3.404797479747974762e+02,8.864352897153177687e-05,3.964201894717193225e-03
1.900990099009900973e+02,3.405247524752475101e+02,8.897437137784116430e-05,3.980159325675166129e-03
1.902790279027902898e+02,3.405697569756976009e+02,8.930635753043570616e-05,3.996176314222033531e-03
1.904590459045904538e+02,3.406147614761476348e+02,8.963949104523329743e-05,4.012253066252713732e-03
1.906390639063906463e+02,3.406597659765976687e+02,8.997377554838438410e-05,4.028389788313062672e-03
1.908190819081908103e+02,3.407047704770477026e+02,9.030921467629828220e-05,4.044586687601698857e-03
1.909990999099910027e+02,3.407497749774977365e+02,9.064581207566551235e-05,4.060843971971870789e-03
1.911791179117911668e+02,3.407947794779477704e+02,9.098357140348433563e-05,4.077161849933285363e-03
1.913591359135913592e+02,3.408397839783978611e+02,9.132249632708669309e-05,4.093540530653985710e-03
1.915391539153915232e+02,3.408847884788478950e+02,9.166259052415861588e-05,4.109980223962190864e-03
1.917191719171917157e+02,3.409297929792979289e+02,9.200385768277214143e-05,4.126481140348178811e-03
1.918991899189919081e+02,3.409747974797479628e+02,9.234630150140450385e-05,4.143043490966140906e-03
1.920792079207920722e+02,3.410198019801979967e+02,9.268992568896700080e-05,4.159667487636058841e-03
1.922592259225922646e+02,3.410648064806480875e+02,9.303473396482865620e-05,4.176353342845594632e-03
1.924392439243924287e+02,3.411098109810981214e+02,9.338073005883965256e-05,4.193101269751952839e-03
1.926192619261926211e+02,3.411548154815481553e+02,9.372791771136148534e-05,4.209911482183787898e-03
1.927992799279927851e+02,3.411998199819981892e+02,9.407630067328768479e-05,4.226784194643077620e-03
1.929792979297929776e+02,3.412448244824482231e+02,9.442588270607120556e-05,4.243719622307036594e-03
1.931593159315931700e+02,3.412898289828983138e+02,9.477666758175109813e-05,4.260717981030002696e-03
1.933393339333933341e+02,3.413348334833483477e+02,9.512865908297305439e-05,4.277779487345347888e-03
1.935193519351935265e+02,3.413798379837983816e+02,9.548186100302225900e-05,4.294904358467396821e-03
1.936993699369936905e+02,3.414248424842484155e+02,9.583627714584183437e-05,4.312092812293322024e-03
1.938793879387938830e+02,3.414698469846984494e+02,9.619191132606394370e-05,4.329345067405085921e-03
1.940594059405940470e+02,3.415148514851484833e+02,9.654876736903266767e-05,4.346661343071342096e-03
1.942394239423942395e+02,3.415598559855985741e+02,9.690684911082974066e-05,4.364041859249386847e-03
1.944194419441944319e+02,3.416048604860486080e+02,9.726616039830068003e-05,4.381486836587070860e-03
1.945994599459945960e+02,3.416498649864986419e+02,9.762670508908178279e-05,4.398996496424747299e-03
1.947794779477947884e+02,3.416948694869486758e+02,9.798848705162376113e-05,4.416571060797220769e-03
1.949594959495949524e+02,3.417398739873987097e+02,9.835151016521990466e-05,4.434210752435675459e-03
1.951395139513951449e+02,3.417848784878488004e+02,9.871577832003040713e-05,4.451915794769649264e-03
1.953195319531953089e+02,3.418298829882988343e+02,9.908129541710822470e-05,4.469686411928968858e-03
1.954995499549955014e+02,3.418748874887488682e+02,9.944806536842725159e-05,4.487522828745731628e-03
1.956795679567956654e+02,3.419198919891989021e+02,9.981609209690561692e-05,4.505425270756247685e-03
1.958595859585958578e+02,3.419648964896489360e+02,1.001853795364342534e-04,4.523393964203036542e-03
1.960396039603960503e+02,3.420099009900990268e+02,1.005559316319012649e-04,4.541429136036779536e-03
1.962196219621962143e+02,3.420549054905490607e+02,1.009277523392189364e-04,4.559531013918308694e-03
1.963996399639964068e+02,3.420999099909990946e+02,1.013008456253505817e-04,4.577699826220599927e-03
1.965796579657965708e+02,3.421449144914491285e+02,1.016752154683348160e-04,4.595935802030742812e-03
1.967596759675967633e+02,3.421899189918991624e+02,1.020508658573151682e-04,4.614239171151956337e-03
1.969396939693969273e+02,3.422349234923492531e+02,1.024278007925634860e-04,4.632610164105566489e-03
1.971197119711971197e+02,3.422799279927992870e+02,1.028060242855075289e-04,4.651049012133031541e-03
1.972997299729972838e+02,3.423249324932493209e+02,1.031855403587585883e-04,4.669555947197927444e-03
1.974797479747974762e+02,3.423699369936993548e+02,1.035663530461358549e-04,4.688131201987984394e-03
1.976597659765976687e+02,3.424149414941493887e+02,1.039484663926944181e-04,4.706775009917082628e-03
1.978397839783978327e+02,3.424599459945994795e+02,1.043318844547533742e-04,4.725487605127287258e-03
1.980198019801980251e+02,3.425049504950495134e+02,1.047166112999174968e-04,4.744269222490880497e-03
1.981998199819981892e+02,3.425499549954995473e+02,1.051026510071107248e-04,4.763120097612376543e-03
1.983798379837983816e+02,3.425949594959495812e+02,1.054900076665969526e-04,4.782040466830579824e-03
1.985598559855985457e+02,3.426399639963996151e+02,1.058786853800111188e-04,4.801030567220604221e-03
1.987398739873987381e+02,3.426849684968497058e+02,1.062686882603846992e-04,4.820090636595945194e-03
1.989198919891989306e+02,3.427299729972997397e+02,1.066600204321702637e-04,4.839220913510506802e-03
1.990999099909990946e+02,3.427749774977497736e+02,1.070526860312731213e-04,4.858421637260670368e-03
1.992799279927992870e+02,3.428199819981998075e+02,1.074466892050744547e-04,4.877693047887363131e-03
1.994599459945994511e+02,3.428649864986498415e+02,1.078420341124595631e-04,4.897035386178103487e-03
1.996399639963996435e+02,3.429099909990999322e+02,1.082387249238476513e-04,4.916448893669096536e-03
1.998199819981998075e+02,3.429549954995499661e+02,1.086367658212124699e-04,4.935933812647285389e-03
2.000000000000000000e+02,3.430000000000000000e+02,1.090361609981176333e-04,4.955490386152455393e-03
2.001800180018001925e+02,3.430450045004500339e+02,1.094369146597369482e-04,4.975118857979300181e-03
2.003600360036003565e+02,3.430900090009000678e+02,1.098390310228870078e-04,4.994819472679520693e-03
2.005400540054005489e+02,3.431350135013501585e+02,1.102425143160519927e-04,5.014592475563930257e-03
2.007200720072007130e+02,3.431800180018001925e+02,1.106473687794083232e-04,5.034438112704531926e-03
2.009000900090009054e+02,3.432250225022502264e+02,1.110535986648598277e-04,5.054356630936649580e-03
2.010801080108010694e+02,3.432700270027002603e+02,1.114612082360567436e-04,5.074348277861014805e-03
2.012601260126012619e+02,3.433150315031502942e+02,1.118702017684294360e-04,5.094413301845904934e-03
2.014401440144014259e+02,3.433600360036003849e+02,1.122805835492137274e-04,5.114551952029238596e-03
2.016201620162016184e+02,3.434050405040504188e+02,1.126923578774761053e-04,5.134764478320727639e-03
2.018001800180018108e+02,3.434500450045004527e+02,1.131055290641462074e-04,5.155051131403983085e-03
2.019801980198019749e+02,3.434950495049504866e+02,1.135201014320421655e-04,5.175412162738660983e-03
2.021602160216021673e+02,3.435400540054005205e+02,1.139360793158972082e-04,5.195847824562612599e-03
2.023402340234023313e+02,3.435850585058506113e+02,1.143534670623906971e-04,5.216358369894005115e-03
2.025202520252025238e+02,3.436300630063006452e+02,1.147722690301707180e-04,5.236944052533500440e-03
2.027002700270026878e+02,3.436750675067506791e+02,1.151924895898886136e-04,5.257605127066382854e-03
2.028802880288028803e+02,3.437200720072007130e+02,1.156141331242239870e-04,5.278341848864743883e-03
2.030603060306030443e+02,3.437650765076507469e+02,1.160372040279091785e-04,5.299154474089624693e-03
2.032403240324032367e+02,3.438100810081008376e+02,1.164617067077649486e-04,5.320043259693210506e-03
2.034203420342034292e+02,3.438550855085508715e+02,1.168876455827202651e-04,5.341008463420982531e-03
2.036003600360035932e+02,3.439000900090009054e+02,1.173150250838475805e-04,5.362050343813909783e-03
2.037803780378037857e+02,3.439450945094509393e+02,1.177438496543879579e-04,5.383169160210643511e-03
2.039603960396039497e+02,3.439900990099009732e+02,1.181741237497771464e-04,5.404365172749685600e-03
2.041404140414041422e+02,3.440351035103510640e+02,1.186058518376798281e-04,5.425638642371609019e-03
2.043204320432043062e+02,3.440801080108010979e+02,1.190390383980103673e-04,5.446989830821234030e-03
2.045004500450044986e+02,3.441251125112511318e+02,1.194736879229684536e-04,5.468419000649859911e-03
2.046804680468046911e+02,3.441701170117011657e+02,1.199098049170641602e-04,5.489926415217452442e-03
2.048604860486048551e+02,3.442151215121511996e+02,1.203473938971446971e-04,5.511512338694869555e-03
2.050405040504050476e+02,3.442601260126012903e+02,1.207864593924277226e-04,5.533177036066093922e-03
2.052205220522052116e+02,3.443051305130513242e+02,1.212270059445248033e-04,5.554920773130435190e-03
2.054005400540054040e+02,3.443501350135013581e+02,1.216690381074740076e-04,5.576743816504788585e-03
2.055805580558055681e+02,3.443951395139513920e+02,1.221125604477675802e-04,5.598646433625844090e-03
2.057605760576057605e+02,3.444401440144014259e+02,1.225575775443791550e-04,5.620628892752356325e-03
2.059405940594059530e+02,3.444851485148515167e+02,1.230040939887950624e-04,5.642691462967367594e-03
2.061206120612061170e+02,3.445301530153015506e+02,1.234521143850409320e-04,5.664834414180469971e-03
2.063006300630063095e+02,3.445751575157515845e+02,1.239016433497108446e-04,5.687058017130073445e-03
2.064806480648064735e+02,3.446201620162016184e+02,1.243526855119990991e-04,5.709362543385644584e-03
2.066606660666066659e+02,3.446651665166516523e+02,1.248052455137252847e-04,5.731748265350002439e-03
2.068406840684068300e+02,3.447101710171016862e+02,1.252593280093662381e-04,5.754215456261562410e-03
2.070207020702070224e+02,3.447551755175517769e+02,1.257149376660855332e-04,5.776764390196643430e-03
2.072007200720071864e+02,3.448001800180018108e+02,1.261720791637565480e-04,5.799395342071723969e-03
2.073807380738073789e+02,3.448451845184518447e+02,1.266307571950019020e-04,5.822108587645758761e-03
2.075607560756075713e+02,3.448901890189018786e+02,1.270909764652129455e-04,5.844904403522448687e-03
2.077407740774077354e+02,3.449351935193519125e+02,1.275527416925861335e-04,5.867783067152547959e-03
2.079207920792079278e+02,3.449801980198020033e+02,1.280160576081490476e-04,5.890744856836183443e-03
2.081008100810080919e+02,3.450252025202520372e+02,1.284809289557877171e-04,5.913790051725136693e-03
2.082808280828082843e+02,3.450702070207020711e+02,1.289473604922823440e-04,5.936918931825190156e-03
2.084608460846084483e+02,3.451152115211521050e+02,1.294153569873308300e-04,5.960131777998416147e-03
2.086408640864086408e+02,3.451602160216021389e+02,1.298849232235810042e-04,5.983428871965534336e-03
2.088208820882088048e+02,3.452052205220521728e+02,1.303560639966613605e-04,6.006810496308211123e-03
2.090009000900089973e+02,3.452502250225022635e+02,1.308287841152068346e-04,6.030276934471428402e-03
2.091809180918091897e+02,3.452952295229522974e+02,1.313030884008916006e-04,6.053828470765796818e-03
2.093609360936093537e+02,3.453402340234023313e+02,1.317789816884595920e-04,6.077465390369915857e-03
2.095409540954095462e+02,3.453852385238523652e+02,1.322564688257506574e-04,6.101187979332736537e-03
2.097209720972097102e+02,3.454302430243023991e+02,1.327355546737350115e-04,6.124996524575893747e-03
2.099009900990099027e+02,3.454752475247524899e+02,1.332162441065375211e-04,6.148891313896099296e-03
2.100810081008100667e+02,3.455202520252025238e+02,1.336985420114726977e-04,6.172872635967481189e-03
2.102610261026102592e+02,3.455652565256525577e+02,1.341824532890738893e-04,6.196940780343985350e-03
2.104410441044104516e+02,3.456102610261025916e+02,1.346679828531194376e-04,6.221096037461732245e-03
2.106210621062106156e+02,3.456552655265526255e+02,1.351551356306678867e-04,6.245338698641409933e-03
2.108010801080108081e+02,3.457002700270027162e+02,1.356439165620846547e-04,6.269669056090676658e-03
2.109810981098109721e+02,3.457452745274527501e+02,1.361343306010731234e-04,6.294087402906531348e-03
2.111611161116111646e+02,3.457902790279027840e+02,1.366263827147066762e-04,6.318594033077743095e-03
2.113411341134113286e+02,3.458352835283528179e+02,1.371200778834550174e-04,6.343189241487229464e-03
2.115211521152115210e+02,3.458802880288028518e+02,1.376154211012198150e-04,6.367873323914495509e-03
2.117011701170117135e+02,3.459252925292529426e+02,1.381124173753601526e-04,6.392646577038029430e-03
2.118811881188118775e+02,3.459702970297029765e+02,1.386110717267250282e-04,6.417509298437732053e-03
2.120612061206120700e+02,3.460153015301530104e+02,1.391113891896851758e-04,6.442461786597360185e-03
2.122412241224122340e+02,3.460603060306030443e+02,1.396133748121607121e-04,6.467504340906932679e-03
2.124212421242124265e+02,3.461053105310530782e+02,1.401170336556546389e-04,6.492637261665198944e-03
2.126012601260125905e+02,3.461503150315031689e+02,1.406223707952814926e-04,6.517860850082056283e-03
2.127812781278127829e+02,3.461953195319532028e+02,1.411293913197979733e-04,6.543175408281028810e-03
2.129612961296129470e+02,3.462403240324032367e+02,1.416381003316361756e-04,6.568581239301692597e-03
2.131413141314131394e+02,3.462853285328532706e+02,1.421485029469299615e-04,6.594078647102169337e-03
2.133213321332133319e+02,3.463303330333033045e+02,1.426606042955510915e-04,6.619667936561564499e-03
2.135013501350134959e+02,3.463753375337533953e+02,1.431744095211372517e-04,6.645349413482453185e-03
2.136813681368136884e+02,3.464203420342034292e+02,1.436899237811193480e-04,6.671123384593370328e-03
2.138613861386138524e+02,3.464653465346534631e+02,1.442071522467615677e-04,6.696990157551265324e-03
2.140414041404140448e+02,3.465103510351034970e+02,1.447261001031823315e-04,6.722950040944023452e-03
2.142214221422142089e+02,3.465553555355535309e+02,1.452467725493939213e-04,6.749003344292929182e-03
2.144014401440144013e+02,3.466003600360036216e+02,1.457691747983295581e-04,6.775150378055198007e-03
2.145814581458145653e+02,3.466453645364536555e+02,1.462933120768710761e-04,6.801391453626451887e-03
2.147614761476147578e+02,3.466903690369036894e+02,1.468191896258885776e-04,6.827726883343262360e-03
2.149414941494149502e+02,3.467353735373537233e+02,1.473468127002636890e-04,6.854156980485638130e-03
2.151215121512151143e+02,3.467803780378037573e+02,1.478761865689271827e-04,6.880682059279562973e-03
2.153015301530153067e+02,3.468253825382538480e+02,1.484073165148869764e-04,6.907302434899533633e-03
2.154815481548154708e+02,3.468703870387038819e+02,1.489402078352558892e-04,6.934018423471068233e-03
2.156615661566156632e+02,3.469153915391539158e+02,1.494748658412943586e-04,6.960830342073276271e-03
2.158415841584158272e+02,3.469603960396039497e+02,1.500112958584280318e-04,6.987738508741373963e-03
2.160216021602160197e+02,3.470054005400539836e+02,1.505495032262916220e-04,7.014743242469265519e-03
2.162016201620162121e+02,3.470504050405040743e+02,1.510894932987530859e-04,7.041844863212074097e-03
2.163816381638163762e+02,3.470954095409541083e+02,1.516312714439456346e-04,7.069043691888715272e-03
2.165616561656165686e+02,3.471404140414041422e+02,1.521748430443039190e-04,7.096340050384476565e-03
2.167416741674167326e+02,3.471854185418541761e+02,1.527202134965915687e-04,7.123734261553565754e-03
2.169216921692169251e+02,3.472304230423042100e+02,1.532673882119348020e-04,7.151226649221720764e-03
2.171017101710170891e+02,3.472754275427543007e+02,1.538163726158563345e-04,7.178817538188763184e-03
2.172817281728172816e+02,3.473204320432043346e+02,1.543671721482994482e-04,7.206507254231223764e-03
2.174617461746174740e+02,3.473654365436543685e+02,1.549197922636713599e-04,7.234296124104907209e-03
2.176417641764176381e+02,3.474104410441044024e+02,1.554742384308665853e-04,7.262184475547509878e-03
2.178217821782178305e+02,3.474554455445544363e+02,1.560305161333018237e-04,7.290172637281240944e-03
2.180018001800179945e+02,3.475004500450045271e+02,1.565886308689505980e-04,7.318260939015406273e-03
2.181818181818181870e+02,3.475454545454545610e+02,1.571485881503678389e-04,7.346449711449062545e-03
2.183618361836183510e+02,3.475904590459045949e+02,1.577103935047325484e-04,7.374739286273608932e-03
2.185418541854185435e+02,3.476354635463546288e+02,1.582740524738730076e-04,7.403129996175452504e-03
2.187218721872187075e+02,3.476804680468046627e+02,1.588395706142993566e-04,7.431622174838613780e-03
2.189018901890188999e+02,3.477254725472547534e+02,1.594069534972406747e-04,7.460216156947400805e-03
2.190819081908190924e+02,3.477704770477047873e+02,1.599762067086694017e-04,7.488912278189030318e-03
2.192619261926192564e+02,3.478154815481548212e+02,1.605473358493428901e-04,7.517710875256294889e-03
2.194419441944194489e+02,3.478604860486048551e+02,1.611203465348312418e-04,7.546612285850237863e-03
2.196219621962196129e+02,3.479054905490548890e+02,1.616952443955478559e-04,7.575616848682788403e-03
2.198019801980198054e+02,3.479504950495049798e+02,1.622720350767881071e-04,7.604724903479468529e-03
2.199819981998199694e+02,3.479954995499550137e+02,1.628507242387534969e-04,7.633936790982037701e-03
2.201620162016201618e+02,3.480405040504050476e+02,1.634313175565939909e-04,7.663252852951212002e-03
2.203420342034203259e+02,3.480855085508550815e+02,1.640138207204346911e-04,7.692673432169318259e-03
2.205220522052205183e+02,3.481305130513051154e+02,1.645982394354085238e-04,7.722198872443026239e-03
2.207020702070207108e+02,3.481755175517552061e+02,1.651845794216948377e-04,7.751829518606018384e-03
